student_id,gender,age,admission_type,program,specialization,socioeconomic_index,first_gen_learner,baseline_digital_literacy,enrollment_year
14552,Male,18,Merit,B.Tech,AI,4,False,0.551742210664116,2021
14553,Female,20,Management,B.Tech,DS,1,True,0.5001430857629724,2020
14554,Female,21,Transfer,B.Tech,CSE,1,True,0.619888079080681,2020
14555,Male,22,Management,B.Tech,DS,2,True,0.7264133515799264,2019
14556,Male,20,Merit,MCA,AI,3,False,0.4395340424784613,2021
14557,Male,26,Management,B.Tech,CSE,3,True,0.6140656116678596,2020
14558,Male,22,Merit,B.Tech,CSE,2,False,0.7235849617932,2020
14559,Female,24,Management,M.Tech,IT,1,False,0.39213693167625296,2021
14560,Male,24,Transfer,B.Tech,AI,1,False,0.3588893139899628,2020
14561,Female,26,Transfer,B.Tech,CSE,4,True,0.8260367003697284,2022
14562,Male,19,Merit,B.Tech,IT,4,False,0.7358485896755073,2020
14563,Male,20,Merit,B.Tech,DS,3,True,1.0,2021
14564,Female,21,Merit,B.Tech,IT,1,False,0.5861141651514731,2019
14565,Male,25,Merit,B.Tech,DS,4,True,0.5762095828076894,2022
14566,Male,18,Merit,B.Tech,AI,2,False,0.9025649521549645,2019
14567,Other,26,Management,B.Tech,CSE,1,False,0.6516194498941991,2021
14568,Female,22,Merit,MCA,AI,5,True,0.7230641305558522,2019
14569,Female,21,Merit,B.Tech,DS,4,False,0.6599566072561543,2020
14570,Male,25,Merit,M.Tech,IT,2,True,0.664459178375413,2022
14571,Male,26,Transfer,B.Tech,IT,2,False,0.3693005439581586,2019
14572,Female,20,Management,M.Tech,AI,5,False,0.5577372691587195,2022
14573,Male,21,Management,B.Tech,AI,4,True,1.0,2022
14574,Female,18,Merit,MCA,CSE,3,False,0.5836241908919442,2021
14575,Male,20,Management,B.Tech,IT,2,True,0.876154458344936,2019
14576,Male,22,Merit,MCA,AI,1,False,0.6789405131796493,2021
14577,Other,25,Management,M.Tech,DS,3,False,0.4442093566197003,2019
14578,Male,18,Management,M.Tech,DS,2,False,0.6753307310957978,2022
14579,Male,18,Management,M.Tech,CSE,2,True,0.9212430562378469,2022
14580,Male,20,Merit,M.Tech,CSE,5,False,0.2024994632287505,2021
14581,Male,26,Merit,M.Tech,CSE,4,False,0.5658396644467655,2022
14582,Male,26,Management,M.Tech,IT,4,False,0.21780414026406156,2021
14583,Male,18,Management,B.Tech,IT,5,False,0.4102898916690616,2019
14584,Male,21,Merit,MCA,IT,5,False,0.7986785637489233,2020
14585,Female,25,Merit,B.Tech,AI,3,False,0.699642143706187,2020
14586,Male,19,Merit,M.Tech,DS,3,False,0.8276693649380331,2019
14587,Other,21,Merit,M.Tech,CSE,5,False,0.6527704892891616,2019
14588,Male,24,Management,M.Tech,AI,3,False,0.2584203359178457,2020
14589,Female,24,Management,M.Tech,IT,1,False,0.8444289074306106,2019
14590,Male,22,Merit,B.Tech,IT,5,True,0.3662033730173787,2022
14591,Female,24,Management,M.Tech,DS,4,False,0.5486563448212084,2019
14592,Other,23,Merit,B.Tech,DS,4,True,0.5421539690896522,2022
14593,Female,19,Merit,B.Tech,CSE,5,True,1.0,2022
14594,Female,26,Merit,M.Tech,DS,4,False,0.7037671132414749,2019
14595,Male,22,Merit,M.Tech,AI,2,False,0.8125968552043076,2022
14596,Female,19,Management,M.Tech,CSE,1,False,0.6817782104740087,2021
14597,Female,23,Merit,B.Tech,AI,2,True,0.7228994198489849,2022
14598,Other,22,Merit,B.Tech,DS,5,True,0.5914171298129262,2019
14599,Male,19,Merit,B.Tech,AI,4,False,0.46598976743921017,2021
14600,Other,24,Transfer,B.Tech,CSE,3,True,0.4226279129334145,2020
14601,Male,19,Management,B.Tech,DS,2,False,0.7856367585713806,2021
14602,Male,24,Management,B.Tech,AI,2,True,0.5722074066439777,2022
14603,Male,23,Merit,M.Tech,DS,4,True,0.6365202093278507,2019
14604,Male,21,Merit,B.Tech,IT,3,True,0.7930882345559078,2022
14605,Female,21,Merit,M.Tech,IT,5,True,0.5350336904307269,2020
14606,Female,23,Merit,B.Tech,IT,4,True,0.33723572085317155,2020
14607,Female,26,Merit,B.Tech,DS,1,True,0.7350921606400872,2022
14608,Female,23,Merit,B.Tech,CSE,1,True,0.9800704758702965,2022
14609,Male,23,Merit,MCA,AI,5,True,0.7827352171884389,2019
14610,Female,18,Management,B.Tech,AI,5,True,0.3220675863576337,2022
14611,Male,22,Management,M.Tech,IT,1,False,0.19387945318719024,2020
14612,Female,18,Management,B.Tech,DS,3,False,0.36446162488193934,2020
14613,Female,26,Merit,M.Tech,DS,5,True,0.3858463662017897,2020
14614,Female,21,Merit,B.Tech,CSE,1,False,0.6477303759695454,2019
14615,Male,19,Merit,MCA,CSE,3,True,0.6532086724178505,2020
14616,Female,26,Transfer,M.Tech,AI,3,False,0.3747693940772604,2020
14617,Male,23,Merit,M.Tech,DS,5,True,0.3512355651182588,2021
14618,Male,20,Merit,B.Tech,DS,2,False,0.33846802137959286,2019
14619,Female,19,Merit,M.Tech,AI,3,True,0.5419969427739311,2021
14620,Male,23,Merit,B.Tech,CSE,5,True,0.19117501965243788,2021
14621,Female,23,Merit,B.Tech,AI,3,False,0.6161275904768868,2020
14622,Male,26,Management,M.Tech,CSE,4,False,0.8646340962772581,2021
14623,Male,22,Merit,B.Tech,IT,3,True,0.6848913594231525,2021
14624,Female,26,Merit,B.Tech,DS,2,True,0.7157959640025277,2019
14625,Male,22,Merit,B.Tech,IT,3,True,0.683882612589215,2022
14626,Male,19,Merit,B.Tech,CSE,2,True,0.6514566580589546,2020
14627,Male,18,Merit,MCA,IT,1,False,0.6317262715486878,2021
14628,Male,26,Merit,MCA,CSE,2,False,0.8832853847911607,2020
14629,Female,24,Management,M.Tech,AI,3,False,0.6049907887584873,2021
14630,Male,20,Merit,B.Tech,DS,1,True,0.21399867005760367,2022
14631,Female,23,Merit,B.Tech,DS,1,False,0.9064420827126232,2019
14632,Female,21,Merit,B.Tech,IT,1,True,0.38922423979007104,2022
14633,Male,26,Management,B.Tech,AI,1,False,0.2545775094108015,2022
14634,Female,19,Management,B.Tech,DS,3,False,0.7606757034336779,2022
14635,Female,21,Management,B.Tech,AI,5,False,0.7059736012001188,2022
14636,Male,18,Management,B.Tech,IT,2,False,0.5520063407608816,2022
14637,Male,24,Merit,B.Tech,AI,5,True,0.46344539017437414,2020
14638,Male,21,Management,B.Tech,AI,5,True,0.8155921994192439,2022
14639,Female,22,Merit,B.Tech,AI,2,False,0.6272717462069047,2022
14640,Female,18,Merit,B.Tech,DS,4,False,0.6266115235970191,2021
14641,Male,19,Management,B.Tech,DS,2,False,0.32817638771175445,2022
14642,Female,21,Management,M.Tech,AI,4,True,0.34890153156996273,2021
14643,Female,19,Merit,B.Tech,DS,2,True,1.0,2021
14644,Female,18,Transfer,B.Tech,IT,5,False,0.4856785294296758,2020
14645,Female,18,Merit,B.Tech,IT,5,False,0.5285360822213825,2021
14646,Male,23,Merit,B.Tech,DS,2,False,0.27760755130657866,2022
14647,Female,19,Merit,B.Tech,AI,1,True,0.8232333713083234,2020
14648,Female,20,Merit,B.Tech,IT,4,False,0.38712491603502375,2020
14649,Female,22,Transfer,B.Tech,CSE,1,False,0.8778267196949354,2022
14650,Male,20,Management,B.Tech,IT,4,False,0.4698254741751472,2020
14651,Male,23,Merit,B.Tech,CSE,5,True,0.4293956420886783,2021
14652,Male,24,Management,B.Tech,CSE,4,False,0.7489267486185998,2020
14653,Male,23,Management,B.Tech,IT,5,False,0.7538220197394991,2022
14654,Female,19,Management,B.Tech,AI,2,False,0.4502290381597879,2019
14655,Male,26,Merit,B.Tech,IT,2,False,0.4340044847828587,2021
14656,Female,19,Management,B.Tech,DS,3,False,0.6964736599593607,2020
14657,Female,23,Merit,B.Tech,AI,3,True,0.46267959927517166,2020
14658,Female,26,Transfer,MCA,CSE,2,False,0.4352072593338171,2019
14659,Male,26,Management,B.Tech,DS,3,False,0.472412419098851,2020
14660,Other,19,Merit,B.Tech,CSE,2,False,0.6828104682212663,2019
14661,Female,26,Merit,M.Tech,CSE,1,True,0.7571818038633785,2019
14662,Female,25,Merit,B.Tech,AI,5,True,0.7258097823699139,2019
14663,Male,24,Management,M.Tech,IT,2,False,0.9100935310393605,2019
14664,Male,25,Merit,B.Tech,AI,3,True,0.5614021229153642,2019
14665,Male,25,Management,B.Tech,AI,3,True,0.6218141198867728,2021
14666,Male,18,Management,B.Tech,DS,3,False,0.6794896683993451,2020
14667,Male,26,Merit,B.Tech,DS,1,True,0.5294062387398606,2022
14668,Female,23,Management,B.Tech,CSE,1,False,0.2661089685534047,2019
14669,Female,18,Merit,B.Tech,AI,1,True,0.36831300150034485,2019
14670,Male,18,Merit,MCA,DS,2,True,0.8903547056394132,2020
14671,Male,24,Merit,B.Tech,AI,5,False,1.0,2022
14672,Female,19,Management,B.Tech,DS,1,True,0.818384627762917,2019
14673,Male,23,Transfer,M.Tech,CSE,3,False,0.4843980071026748,2019
14674,Female,22,Management,B.Tech,CSE,3,True,0.6626934625155205,2019
14675,Male,22,Merit,B.Tech,IT,1,True,0.43840489652639103,2019
14676,Male,23,Merit,MCA,CSE,5,True,0.728678879460984,2022
14677,Male,25,Management,M.Tech,CSE,5,False,0.8571342734988747,2019
14678,Female,22,Merit,B.Tech,IT,5,True,0.5857036030080426,2020
14679,Male,25,Management,B.Tech,CSE,3,False,0.5467253004733287,2019
14680,Female,22,Merit,B.Tech,IT,2,True,1.0,2020
14681,Male,23,Merit,B.Tech,CSE,4,True,0.19379098673996092,2021
14682,Male,25,Merit,B.Tech,AI,1,False,0.41585308124480114,2022
14683,Female,19,Management,B.Tech,AI,1,False,0.8945247877091863,2020
14684,Male,24,Merit,B.Tech,DS,4,False,0.41926527742892405,2019
14685,Female,20,Merit,B.Tech,AI,4,False,0.962271781281675,2022
14686,Male,26,Merit,B.Tech,CSE,3,True,0.6893342827610144,2020
14687,Male,24,Merit,M.Tech,CSE,3,True,0.6733657146041425,2020
14688,Female,20,Transfer,B.Tech,IT,1,False,0.7884050695673395,2022
14689,Female,25,Merit,B.Tech,AI,2,False,0.5339460451318636,2022
14690,Male,19,Merit,M.Tech,CSE,1,False,0.8533945282571564,2022
14691,Female,25,Merit,M.Tech,DS,1,True,0.8808165134118401,2022
14692,Male,24,Merit,M.Tech,AI,1,False,0.5414425578070617,2022
14693,Female,22,Merit,B.Tech,AI,3,False,0.9008991600219761,2021
14694,Female,21,Merit,B.Tech,DS,1,True,0.3116836033057123,2021
14695,Male,18,Management,B.Tech,AI,2,False,0.5067453567816741,2022
14696,Male,21,Merit,M.Tech,AI,2,True,0.9069138458321196,2020
14697,Male,23,Management,B.Tech,AI,2,False,0.9736111241437266,2022
14698,Male,23,Management,MCA,DS,1,True,0.6613256336016199,2021
14699,Male,19,Management,B.Tech,IT,4,False,0.26924124136918914,2022
14700,Female,26,Merit,B.Tech,AI,1,False,0.7399903639064753,2022
14701,Other,18,Transfer,B.Tech,IT,4,True,0.8157181318082216,2021
14702,Male,21,Management,B.Tech,CSE,1,True,0.37854140845165973,2019
14703,Male,21,Merit,M.Tech,DS,2,False,0.47272763740855717,2022
14704,Female,19,Management,B.Tech,DS,4,False,0.6723126706516435,2019
14705,Female,25,Merit,B.Tech,IT,2,False,0.5005366997944731,2020
14706,Male,19,Merit,B.Tech,CSE,1,False,0.8187096205326189,2020
14707,Male,19,Management,B.Tech,IT,3,False,0.15274337653846257,2021
14708,Male,19,Management,B.Tech,IT,4,False,0.6820866052833936,2021
14709,Male,18,Management,B.Tech,IT,1,False,0.9467826105281746,2022
14710,Male,22,Management,B.Tech,CSE,2,False,0.5060486975202987,2022
14711,Male,21,Merit,B.Tech,CSE,5,False,0.7130998796297328,2022
14712,Male,19,Merit,MCA,CSE,3,True,0.42006830482435886,2020
14713,Female,18,Management,B.Tech,AI,5,True,0.7759579466974126,2020
14714,Male,18,Merit,M.Tech,DS,5,True,0.7391088279753629,2022
14715,Male,19,Merit,M.Tech,CSE,3,False,0.28188200654753653,2022
14716,Male,18,Merit,M.Tech,AI,2,False,0.5417303166381754,2019
14717,Female,26,Merit,B.Tech,AI,5,False,0.6916198055145092,2020
14718,Female,19,Merit,B.Tech,AI,5,False,0.6909815195861048,2020
14719,Male,20,Merit,B.Tech,DS,1,False,0.6833252548226896,2022
14720,Male,26,Merit,B.Tech,AI,3,True,0.589971416936956,2022
14721,Female,22,Merit,B.Tech,CSE,4,False,0.8599089823199082,2021
14722,Male,25,Merit,B.Tech,CSE,5,True,0.4779077043934501,2020
14723,Male,24,Merit,B.Tech,CSE,1,True,0.8725330042519812,2021
14724,Male,23,Management,B.Tech,IT,3,False,0.21014408640298649,2019
14725,Female,19,Management,M.Tech,CSE,4,False,0.42447065405240547,2019
14726,Female,21,Merit,B.Tech,AI,4,True,0.7548300966978925,2019
14727,Female,26,Management,B.Tech,DS,5,True,0.4338622768134148,2021
14728,Male,24,Merit,M.Tech,IT,2,False,0.8444070091637392,2020
14729,Female,20,Merit,B.Tech,CSE,3,False,0.6281926311741511,2019
14730,Female,23,Merit,MCA,DS,1,True,0.6692055716320512,2019
14731,Female,25,Management,B.Tech,IT,3,True,1.0,2022
14732,Male,25,Merit,MCA,CSE,1,True,0.3457200321447641,2021
14733,Male,25,Merit,B.Tech,DS,5,True,0.96858408938892,2022
14734,Female,25,Management,M.Tech,CSE,3,False,0.5340830231809728,2020
14735,Male,23,Management,B.Tech,CSE,5,False,0.20287112785553324,2022
14736,Male,20,Merit,B.Tech,IT,2,False,0.43749057402037084,2022
14737,Male,26,Management,B.Tech,CSE,1,True,0.2338317878666856,2022
14738,Female,20,Merit,B.Tech,IT,2,False,0.37783632231017317,2019
14739,Female,21,Management,B.Tech,AI,1,False,0.5573129312578815,2020
14740,Male,18,Merit,M.Tech,DS,2,True,0.8961403167518656,2019
14741,Female,19,Merit,M.Tech,IT,3,False,0.4235320032003028,2022
14742,Female,23,Management,B.Tech,IT,1,True,0.9232844867458881,2022
14743,Female,18,Management,B.Tech,IT,5,True,0.8283664794358291,2020
14744,Male,26,Transfer,B.Tech,IT,1,False,0.6151987980132805,2022
14745,Male,25,Merit,B.Tech,IT,4,True,0.6499568387872564,2020
14746,Male,19,Management,B.Tech,CSE,1,False,0.6609539341740307,2020
14747,Male,19,Management,M.Tech,IT,1,True,0.6230763575856305,2019
14748,Female,25,Merit,M.Tech,IT,4,False,0.2751884069133419,2022
14749,Male,25,Management,B.Tech,CSE,2,False,0.7908715833911704,2021
14750,Other,18,Merit,M.Tech,DS,2,False,0.28889340751927556,2020
14751,Male,22,Merit,MCA,IT,1,False,0.7662287823931777,2020
14752,Male,19,Merit,MCA,IT,2,True,0.8884571838054167,2022
14753,Male,18,Merit,B.Tech,AI,4,False,0.7481204469807056,2021
14754,Male,20,Merit,B.Tech,IT,5,True,0.9277575134267801,2019
14755,Male,20,Merit,B.Tech,AI,2,True,0.7265780724302364,2019
14756,Female,26,Management,B.Tech,AI,1,True,0.5649514534557385,2021
14757,Male,18,Merit,B.Tech,DS,5,True,0.5224812862001881,2020
14758,Female,19,Management,M.Tech,AI,5,True,0.44880668135779767,2022
14759,Female,26,Merit,MCA,CSE,5,True,0.9297656664007655,2022
14760,Male,22,Merit,B.Tech,DS,1,False,0.6011765154957849,2020
14761,Female,26,Merit,B.Tech,IT,5,False,0.20385579472685658,2021
14762,Female,23,Merit,B.Tech,DS,4,True,0.5740726623427579,2020
14763,Male,20,Merit,M.Tech,CSE,5,False,0.6777051270824564,2019
14764,Male,25,Merit,B.Tech,DS,4,False,0.7856413891767097,2019
14765,Female,26,Merit,B.Tech,DS,1,False,0.6994679744315272,2020
14766,Male,19,Management,B.Tech,DS,1,False,0.6603149826772561,2020
14767,Male,26,Merit,M.Tech,DS,1,False,0.9133717861911582,2021
14768,Other,21,Merit,B.Tech,CSE,5,False,0.5645287494333832,2019
14769,Male,25,Merit,B.Tech,CSE,2,True,0.30024856200094296,2020
14770,Male,22,Merit,B.Tech,IT,2,False,0.6455775033345732,2022
14771,Female,23,Merit,B.Tech,CSE,5,False,0.380184262115594,2022
14772,Female,21,Merit,B.Tech,DS,3,False,0.7239052056102251,2019
14773,Male,22,Merit,M.Tech,IT,3,False,0.40315872650915696,2019
14774,Male,18,Management,M.Tech,CSE,4,True,0.73270021563149,2020
14775,Female,20,Management,B.Tech,AI,2,False,0.47095248387227007,2020
14776,Female,21,Merit,B.Tech,CSE,5,False,0.7688535946725571,2019
14777,Male,18,Merit,B.Tech,AI,1,True,0.7235194832597613,2020
14778,Male,20,Management,B.Tech,IT,2,True,0.613696106540394,2019
14779,Male,21,Management,M.Tech,IT,5,True,0.7043440293749155,2020
14780,Female,26,Management,MCA,CSE,3,False,0.8241466227816182,2020
14781,Female,20,Merit,B.Tech,DS,3,True,0.6516258938597905,2019
14782,Female,20,Management,B.Tech,DS,3,True,0.342150111964034,2022
14783,Female,21,Management,B.Tech,IT,4,False,0.5448296016106825,2022
14784,Female,26,Management,M.Tech,CSE,5,True,0.41354835664258294,2021
14785,Male,26,Management,MCA,CSE,5,False,0.6041616307180253,2021
14786,Female,18,Management,B.Tech,DS,1,False,0.30842169770004846,2022
14787,Female,25,Merit,B.Tech,AI,5,False,0.49678975173562867,2020
14788,Male,18,Management,B.Tech,IT,1,False,0.5726406740382284,2022
14789,Male,19,Management,B.Tech,CSE,3,False,0.2830135962405304,2022
14790,Female,22,Management,B.Tech,IT,2,False,0.8693140702463954,2022
14791,Male,23,Management,B.Tech,IT,3,False,0.8825183220178457,2020
14792,Male,19,Merit,B.Tech,CSE,5,False,0.9876950430943318,2021
14793,Female,22,Merit,B.Tech,IT,1,False,0.925459067097045,2019
14794,Female,20,Merit,B.Tech,CSE,3,False,0.3919294537258936,2019
14795,Male,24,Management,M.Tech,AI,5,True,0.6635062643044998,2020
14796,Female,18,Merit,B.Tech,DS,5,True,0.4798003802880598,2021
14797,Male,22,Merit,M.Tech,CSE,1,True,0.9977706841891972,2019
14798,Male,20,Merit,B.Tech,AI,4,False,0.770338643756249,2021
14799,Male,19,Merit,B.Tech,DS,2,False,0.2594978398222349,2021
14800,Female,20,Merit,MCA,AI,4,True,0.8244008559649179,2021
14801,Female,21,Management,B.Tech,IT,3,True,0.9568671978884759,2019
14802,Female,19,Merit,M.Tech,AI,4,False,0.879313224280432,2019
14803,Female,19,Management,B.Tech,IT,1,True,0.6964923871704704,2020
14804,Male,20,Management,B.Tech,CSE,2,False,0.5934519609512391,2021
14805,Male,19,Merit,B.Tech,DS,4,False,0.6009857947803096,2022
14806,Female,23,Merit,B.Tech,DS,4,False,0.8400925642471694,2021
14807,Male,19,Management,M.Tech,IT,2,False,0.5677670486914618,2019
14808,Female,18,Merit,B.Tech,AI,3,False,0.9536892708728414,2019
14809,Female,25,Merit,M.Tech,CSE,1,False,0.8329254419068332,2021
14810,Other,21,Management,M.Tech,AI,2,False,0.9666895398648093,2021
14811,Male,19,Management,M.Tech,CSE,3,True,0.8470858646284911,2021
14812,Male,21,Merit,B.Tech,CSE,2,False,0.6470554317187085,2019
14813,Male,19,Management,B.Tech,CSE,1,False,0.9180069887242872,2021
14814,Male,22,Merit,M.Tech,AI,1,True,0.6933743818120526,2022
14815,Female,24,Merit,B.Tech,AI,4,False,0.9655184465553118,2019
14816,Male,23,Merit,B.Tech,CSE,4,False,0.7282076827635379,2021
14817,Male,19,Merit,B.Tech,DS,5,True,0.61214164086779,2022
14818,Male,21,Merit,B.Tech,CSE,5,False,0.7143572444699803,2020
14819,Male,25,Merit,B.Tech,IT,4,False,0.4295361240856852,2020
14820,Male,24,Merit,MCA,IT,1,False,0.8015294905568077,2019
14821,Male,24,Management,B.Tech,IT,3,False,0.7164170681661343,2020
14822,Male,21,Transfer,M.Tech,AI,4,False,0.6944740199843386,2020
14823,Male,18,Merit,B.Tech,AI,5,False,0.46596442595744714,2020
14824,Male,24,Merit,B.Tech,DS,1,True,0.4980180522523536,2021
14825,Male,23,Merit,M.Tech,DS,2,False,0.5387918598587453,2020
14826,Male,25,Management,M.Tech,AI,4,False,0.39320647413010545,2019
14827,Male,22,Management,B.Tech,AI,4,False,0.8186138462094665,2019
14828,Female,25,Merit,B.Tech,DS,3,False,0.3367556838344139,2022
14829,Female,25,Merit,MCA,IT,1,True,0.5462894930435346,2020
14830,Female,26,Management,B.Tech,AI,3,True,0.5769979075775169,2022
14831,Male,18,Merit,B.Tech,CSE,2,False,0.3153965489580278,2021
14832,Male,20,Management,B.Tech,DS,1,False,0.7256311986799571,2019
14833,Female,23,Management,M.Tech,AI,3,False,0.3968018917821805,2020
14834,Male,21,Management,B.Tech,IT,2,True,0.24436667341782498,2021
14835,Female,25,Merit,B.Tech,IT,2,False,0.6005577983278451,2019
14836,Male,18,Management,B.Tech,DS,4,True,0.8568544340960697,2020
14837,Male,22,Merit,M.Tech,AI,1,True,0.47411915942574934,2020
14838,Female,21,Management,B.Tech,AI,2,False,0.6023174364498125,2020
14839,Male,18,Management,B.Tech,DS,3,True,0.3385019164647465,2020
14840,Male,23,Merit,B.Tech,AI,1,True,0.45335934370250996,2019
14841,Male,20,Merit,B.Tech,CSE,2,False,0.6275344524535228,2020
14842,Male,22,Merit,B.Tech,IT,4,True,0.1969646687890598,2020
14843,Male,23,Merit,M.Tech,IT,5,False,0.44411178266413354,2022
14844,Female,21,Management,M.Tech,IT,5,False,0.6261169774447211,2021
14845,Female,23,Management,M.Tech,CSE,5,True,0.6357816245653903,2022
14846,Female,24,Merit,B.Tech,IT,2,False,0.2768713391997736,2021
14847,Male,19,Merit,B.Tech,CSE,2,True,0.46896744549971925,2022
14848,Other,24,Merit,B.Tech,AI,3,False,0.393765120051488,2019
14849,Female,24,Merit,M.Tech,CSE,5,False,0.6213785829886316,2020
14850,Male,19,Management,MCA,IT,5,False,0.43410019232796704,2022
14851,Female,20,Merit,M.Tech,IT,1,False,0.6869933276966788,2022
14852,Female,20,Management,B.Tech,IT,1,False,0.732694311319334,2020
14853,Female,18,Management,B.Tech,IT,2,False,0.46372678475707274,2022
14854,Male,18,Management,M.Tech,CSE,2,False,0.7935961083344816,2022
14855,Male,23,Merit,B.Tech,CSE,4,False,0.5898731119531513,2020
14856,Female,26,Management,B.Tech,DS,5,True,0.46705291545608973,2022
14857,Male,26,Management,B.Tech,DS,5,False,0.29789321288905724,2019
14858,Female,18,Management,M.Tech,CSE,2,True,0.7245766179433467,2021
14859,Female,24,Merit,B.Tech,AI,3,True,0.6397196751578523,2019
14860,Female,23,Merit,B.Tech,IT,1,False,0.7314388440979106,2019
14861,Male,21,Management,B.Tech,CSE,5,True,0.7420566537977811,2019
14862,Female,20,Merit,B.Tech,DS,3,True,0.47685863394399775,2020
14863,Male,26,Merit,B.Tech,AI,1,False,0.6504722414481181,2020
14864,Female,22,Merit,M.Tech,CSE,4,False,0.14377094411535385,2019
14865,Female,25,Merit,B.Tech,IT,2,True,0.7847637195584755,2019
14866,Male,21,Merit,MCA,IT,3,False,0.30431373843105824,2022
14867,Female,21,Merit,B.Tech,IT,1,False,0.7492963360786022,2019
14868,Male,23,Merit,B.Tech,IT,2,True,0.6998261193617723,2019
14869,Male,23,Merit,B.Tech,CSE,2,False,0.1968807855601996,2022
14870,Male,20,Management,B.Tech,AI,5,True,0.29879987341722614,2022
14871,Male,19,Merit,B.Tech,DS,1,True,0.5928409046193973,2019
14872,Male,26,Management,B.Tech,DS,2,False,0.3934388364236798,2020
14873,Male,19,Merit,M.Tech,CSE,5,False,0.39763471428873376,2022
14874,Female,26,Management,B.Tech,IT,2,True,0.41106370077569465,2020
14875,Female,25,Merit,B.Tech,DS,1,False,0.39466083257308515,2020
14876,Female,24,Merit,B.Tech,CSE,2,False,0.4554320978513552,2021
14877,Male,22,Management,B.Tech,CSE,4,False,0.9075467098720498,2021
14878,Female,20,Merit,B.Tech,CSE,4,False,0.5350375664807274,2020
14879,Female,19,Merit,MCA,CSE,4,False,0.45308606998375534,2021
14880,Male,25,Merit,B.Tech,IT,4,True,0.8676020606760811,2019
14881,Female,19,Merit,B.Tech,AI,3,False,0.5275314980032351,2022
14882,Male,25,Management,B.Tech,CSE,2,False,0.22721150986081104,2019
14883,Female,22,Management,B.Tech,AI,2,False,0.1973863004533699,2020
14884,Male,26,Merit,B.Tech,IT,2,False,0.6473751871821672,2022
14885,Male,21,Merit,B.Tech,CSE,2,False,0.8443668177815663,2019
14886,Female,25,Merit,M.Tech,IT,5,False,0.5105052409580724,2019
14887,Male,24,Merit,B.Tech,AI,3,False,0.5464024521517303,2020
14888,Male,25,Merit,B.Tech,AI,2,False,0.5292685624470395,2020
14889,Female,22,Management,MCA,CSE,5,False,0.489546752809745,2020
14890,Female,19,Merit,B.Tech,IT,3,False,0.31463727397557095,2022
14891,Female,24,Management,B.Tech,AI,5,False,0.6577626836930888,2019
14892,Male,20,Merit,B.Tech,AI,4,False,0.7014037155118705,2020
14893,Male,19,Management,B.Tech,IT,4,True,0.5513347587490782,2020
14894,Female,20,Management,B.Tech,DS,5,False,0.7140027603657793,2019
14895,Male,21,Merit,B.Tech,IT,2,True,0.6879822945297209,2022
14896,Male,24,Management,B.Tech,CSE,3,False,0.8854684806259299,2019
14897,Male,18,Merit,MCA,DS,1,True,0.7291160532550459,2021
14898,Male,23,Merit,B.Tech,CSE,5,False,0.5774347678639311,2021
14899,Male,23,Merit,M.Tech,AI,5,False,0.6794892528185659,2022
14900,Male,25,Merit,B.Tech,CSE,5,True,0.5325880602152259,2022
14901,Male,19,Merit,B.Tech,IT,2,True,0.8895099905944877,2019
14902,Male,19,Merit,B.Tech,AI,5,False,0.5776536574328724,2022
14903,Male,18,Merit,MCA,CSE,1,True,0.49735827098069707,2022
14904,Male,20,Merit,M.Tech,IT,4,True,0.7306277011780805,2022
14905,Female,24,Management,B.Tech,IT,4,False,0.5511330179876667,2019
14906,Female,25,Management,MCA,IT,3,True,0.9844838541056475,2019
14907,Male,24,Merit,M.Tech,DS,3,False,0.2410068865912481,2021
14908,Male,26,Management,MCA,DS,4,False,0.5458254527218283,2020
14909,Male,25,Management,M.Tech,CSE,1,True,0.6611935794614363,2022
14910,Male,25,Merit,B.Tech,IT,1,False,0.33374287009137216,2020
14911,Male,19,Merit,B.Tech,CSE,2,True,0.5224751244365398,2020
14912,Male,18,Management,MCA,AI,4,True,0.6697125146581834,2021
14913,Female,23,Management,B.Tech,DS,4,False,0.652517783035582,2022
14914,Female,24,Management,M.Tech,DS,3,True,0.7788620262988977,2020
14915,Male,23,Merit,B.Tech,IT,2,False,0.5085804001841046,2022
14916,Male,24,Management,B.Tech,IT,4,False,0.9333423372134352,2020
14917,Female,25,Merit,B.Tech,IT,3,True,0.2906579086164221,2021
14918,Male,19,Management,B.Tech,AI,3,True,0.8609299130600152,2021
14919,Female,18,Management,M.Tech,IT,3,False,0.3535004694018177,2020
14920,Male,25,Merit,B.Tech,DS,3,False,0.7575189732501971,2022
14921,Female,25,Management,B.Tech,AI,1,False,0.8583716690383161,2020
14922,Female,25,Management,B.Tech,DS,5,False,0.512453381759991,2020
14923,Female,24,Merit,MCA,AI,3,True,0.3736158404825729,2021
14924,Male,19,Merit,B.Tech,DS,1,False,0.6488591725536856,2022
14925,Male,21,Management,B.Tech,CSE,5,False,0.7136192491537268,2020
14926,Male,26,Transfer,B.Tech,CSE,1,False,0.5568951964729814,2019
14927,Female,25,Management,B.Tech,CSE,5,False,0.47615654833688514,2019
14928,Male,21,Merit,B.Tech,CSE,1,True,0.4651404575173208,2021
14929,Male,25,Merit,MCA,CSE,2,False,1.0,2019
14930,Male,23,Merit,B.Tech,DS,1,False,0.7387154992075374,2022
14931,Male,26,Management,B.Tech,IT,2,False,0.7075537833143127,2022
14932,Male,18,Management,M.Tech,CSE,5,False,0.5069733213429641,2020
