student_id,course_id,final_grade,learning_gain_index,dropout_risk,course_satisfaction
7161,88,F,0.251,True,1
12409,73,F,0.254,True,1
17364,180,F,0.211,True,1
6811,60,F,0.161,True,1
6232,95,F,0.19,True,1
15331,107,F,0.238,True,1
17614,177,F,0.224,True,1
9623,49,F,0.221,True,1
13235,173,F,0.31,True,1
14872,32,F,0.264,True,1
7254,130,F,0.174,True,1
19026,47,F,0.235,True,1
15406,158,F,0.328,True,1
17971,30,F,0.249,True,1
2667,104,F,0.213,True,1
6525,152,F,0.191,True,1
4550,85,F,0.189,True,1
13537,47,F,0.376,True,1
15805,11,F,0.325,True,1
6382,176,F,0.313,True,1
2044,131,F,0.38,True,1
18187,45,F,0.293,True,1
4626,26,F,0.341,True,1
13266,175,F,0.286,True,1
9431,169,F,0.189,True,1
15127,127,F,0.324,True,1
4185,39,F,0.401,True,1
11265,67,F,0.267,True,1
18014,179,F,0.293,True,1
775,46,F,0.245,True,1
186,128,F,0.269,True,1
10695,113,F,0.188,True,1
16423,39,F,0.206,True,1
828,144,F,0.282,True,1
9863,16,F,0.305,True,1
7779,109,F,0.238,True,1
3955,103,F,0.302,True,1
9321,22,F,0.254,True,1
12557,133,F,0.315,True,1
18629,10,F,0.253,True,1
5467,139,F,0.09,True,1
17554,147,F,0.213,True,1
15163,141,F,0.307,True,1
13089,65,F,0.308,True,1
4938,67,F,0.33,True,1
4265,146,F,0.234,True,1
2602,43,F,0.315,True,1
4213,157,F,0.35,True,1
16137,62,F,0.206,True,1
4176,142,F,0.201,True,1
15698,150,F,0.249,True,1
12273,178,F,0.196,True,1
6600,45,F,0.409,True,1
7677,160,F,0.258,True,1
4891,5,F,0.24,True,1
12926,91,F,0.259,True,1
4474,163,F,0.222,True,1
14010,57,F,0.302,True,1
8613,99,F,0.326,True,1
9403,34,F,0.278,True,1
5176,166,F,0.255,True,1
17403,113,F,0.214,True,1
2561,84,F,0.224,True,1
11702,33,F,0.173,True,1
18567,29,F,0.231,True,1
17859,170,F,0.292,True,1
9323,90,F,0.262,True,1
3889,161,F,0.17,True,1
265,56,F,0.271,True,1
656,72,F,0.242,True,1
16686,83,F,0.228,True,1
9275,158,F,0.225,True,1
18376,72,F,0.337,True,1
15282,1,F,0.254,True,1
14613,30,F,0.307,True,1
8850,141,F,0.283,True,1
2540,156,F,0.218,True,1
2296,151,F,0.422,True,1
15046,107,F,0.214,True,1
5101,52,F,0.262,True,1
12558,42,F,0.36,True,1
12946,8,F,0.273,True,1
18395,73,F,0.255,True,1
19407,69,F,0.361,True,1
13901,64,F,0.34,True,1
15228,152,F,0.32,True,1
9976,11,F,0.296,True,1
8044,34,F,0.451,True,1
19700,140,F,0.256,True,1
14558,62,F,0.323,True,1
14470,145,F,0.267,True,1
13770,156,F,0.293,True,1
18401,164,F,0.307,True,1
9573,2,F,0.207,True,1
4596,35,F,0.324,True,1
6543,48,F,0.317,True,1
10754,1,F,0.365,True,1
17986,36,F,0.358,True,1
15930,100,F,0.344,True,1
6509,3,F,0.282,True,1
17916,6,F,0.321,True,1
17708,167,F,0.171,True,1
16808,134,F,0.276,True,1
16285,84,F,0.29,True,1
17448,94,F,0.183,True,1
3195,56,F,0.24,True,1
10340,24,F,0.315,True,1
8640,34,F,0.287,True,1
16622,114,F,0.366,True,1
19316,119,F,0.21,True,1
2507,113,F,0.354,True,1
13174,98,F,0.309,True,1
18855,154,F,0.284,True,1
19538,79,F,0.359,True,1
5770,71,F,0.198,True,1
11720,111,F,0.339,True,1
17176,172,F,0.254,True,1
9631,55,F,0.224,True,1
867,92,F,0.272,True,1
15253,179,F,0.18,True,1
16579,49,F,0.286,True,1
547,46,F,0.316,True,1
3453,171,F,0.359,True,1
3567,100,F,0.356,True,1
6374,169,F,0.276,True,1
13163,139,F,0.253,True,1
16261,173,F,0.254,True,1
1937,37,F,0.211,True,1
19130,104,F,0.291,True,1
10221,142,F,0.245,True,1
9281,127,F,0.41,True,1
6423,174,F,0.462,True,1
9230,148,F,0.23,True,1
9412,31,F,0.282,True,1
19,47,F,0.352,True,1
2840,39,F,0.357,True,1
16409,32,F,0.268,True,1
2500,139,F,0.277,True,1
4093,77,F,0.228,True,1
5998,179,F,0.184,True,1
14421,174,F,0.294,True,1
14684,110,F,0.267,True,1
17075,148,F,0.211,True,1
17064,87,F,0.363,True,1
14732,77,F,0.263,True,1
17789,177,F,0.298,True,1
4860,140,F,0.243,True,1
7470,16,F,0.213,True,1
17653,53,F,0.199,True,1
3800,135,F,0.291,True,1
8709,123,F,0.283,True,1
15162,123,F,0.202,True,1
11786,53,F,0.239,True,1
10884,170,F,0.241,True,1
772,6,F,0.299,True,1
18429,148,F,0.355,True,1
779,11,F,0.242,True,1
14538,28,F,0.229,True,1
18462,155,F,0.237,True,1
11979,157,F,0.255,True,1
11232,47,F,0.203,True,1
13735,15,F,0.149,True,1
16192,87,F,0.345,True,1
13680,149,F,0.351,True,1
17313,36,F,0.279,True,1
3057,139,F,0.26,True,1
636,7,F,0.273,True,1
18183,174,F,0.275,True,1
14234,180,F,0.24,True,1
6116,126,F,0.233,True,1
19080,175,F,0.295,True,1
12532,157,F,0.403,True,1
15575,76,F,0.253,True,1
10108,143,F,0.318,True,1
14991,48,F,0.249,True,1
19293,146,F,0.205,True,1
17999,32,F,0.287,True,1
13305,17,F,0.33,True,1
13377,79,F,0.229,True,1
3861,90,F,0.311,True,1
10643,58,F,0.29,True,1
3848,116,F,0.225,True,1
2102,84,F,0.221,True,1
6293,94,F,0.254,True,1
5165,180,F,0.254,True,1
19586,11,F,0.365,True,1
17053,88,F,0.249,True,1
16712,162,F,0.271,True,1
6109,38,F,0.227,True,1
15128,111,F,0.255,True,1
18570,83,F,0.292,True,1
13847,128,F,0.321,True,1
7890,157,F,0.222,True,1
18720,122,F,0.364,True,1
10764,72,F,0.323,True,1
2480,170,F,0.285,True,1
17880,77,F,0.254,True,1
536,136,F,0.357,True,1
3950,102,F,0.332,True,1
12819,170,F,0.28,True,1
1209,64,F,0.315,True,1
17156,178,F,0.27,True,1
8357,3,F,0.235,True,1
15345,110,F,0.237,True,1
412,179,F,0.249,True,1
13174,20,F,0.393,True,1
4700,72,F,0.292,True,1
2243,79,F,0.257,True,1
10820,36,F,0.239,True,1
14549,71,F,0.211,True,1
13842,142,F,0.289,True,1
18198,161,F,0.304,True,1
18336,38,F,0.265,True,1
11917,100,F,0.372,True,1
17052,93,F,0.259,True,1
9590,88,F,0.252,True,1
16242,91,F,0.304,True,1
11703,66,F,0.229,True,1
8565,56,F,0.225,True,1
10774,10,F,0.226,True,1
518,5,F,0.17,True,1
5359,26,F,0.334,True,1
15961,161,F,0.337,True,1
18318,141,F,0.256,True,1
1782,150,F,0.248,True,1
7036,154,F,0.361,True,1
6395,6,F,0.451,True,2
9148,120,F,0.268,True,1
13855,55,F,0.312,True,1
13567,89,F,0.212,True,1
10044,95,F,0.197,True,1
5032,109,F,0.201,True,1
9600,30,F,0.293,True,1
17976,110,F,0.376,True,1
16483,88,F,0.26,True,1
3253,150,F,0.259,True,1
11297,1,F,0.284,True,1
18092,129,F,0.201,True,1
19757,73,F,0.341,True,1
10439,3,F,0.324,True,1
6688,4,F,0.326,True,1
17058,35,F,0.306,True,1
19172,50,F,0.405,True,1
11558,159,F,0.306,True,1
15960,132,F,0.178,True,1
17788,82,F,0.168,True,1
280,79,F,0.276,True,1
15427,69,F,0.224,True,1
13283,48,F,0.352,True,1
5208,7,F,0.219,True,1
5694,91,F,0.207,True,1
1798,173,F,0.283,True,1
15421,121,F,0.265,True,1
4083,1,F,0.182,True,1
8016,18,F,0.325,True,1
8892,120,F,0.251,True,1
8575,164,F,0.315,True,1
13795,171,F,0.264,True,1
10351,132,F,0.226,True,1
9034,117,F,0.201,True,1
17232,122,F,0.269,True,1
13084,76,F,0.196,True,1
5425,4,F,0.205,True,1
16973,178,F,0.35,True,1
2828,4,F,0.336,True,1
19835,167,F,0.285,True,1
3703,142,F,0.35,True,1
12063,129,F,0.17,True,1
14172,168,F,0.288,True,1
988,28,F,0.281,True,1
8099,23,F,0.314,True,1
7799,67,F,0.261,True,1
251,47,F,0.322,True,1
14648,29,F,0.287,True,1
19325,18,F,0.296,True,1
14561,64,F,0.325,True,1
4284,109,F,0.27,True,1
5472,102,F,0.272,True,1
2162,127,F,0.271,True,1
16727,56,F,0.366,True,1
17488,159,F,0.273,True,1
8021,68,F,0.222,True,1
6285,91,F,0.315,True,1
13040,12,F,0.272,True,1
2158,98,F,0.195,True,1
4571,70,F,0.3,True,1
18535,171,F,0.27,True,1
3984,116,F,0.239,True,1
12597,167,F,0.341,True,1
4594,161,F,0.264,True,1
5810,71,F,0.434,True,2
4057,162,F,0.292,True,1
12510,162,F,0.297,True,1
10876,29,F,0.245,True,1
1784,71,F,0.325,True,1
3308,7,F,0.322,True,1
2753,124,F,0.291,True,1
4837,180,F,0.356,True,1
13024,43,F,0.25,True,1
1765,16,F,0.362,True,1
15696,49,F,0.281,True,1
10016,154,F,0.358,True,1
19387,2,F,0.219,True,1
14726,77,F,0.414,True,1
17877,22,F,0.253,True,1
1757,4,F,0.298,True,1
15747,9,F,0.375,True,1
16740,73,F,0.29,True,1
19326,167,F,0.268,True,1
14138,93,F,0.368,True,1
7999,164,F,0.3,True,1
90,16,F,0.205,True,1
9969,127,F,0.227,True,1
2001,27,F,0.284,True,1
5140,118,F,0.318,True,1
785,166,F,0.242,True,1
19585,9,F,0.311,True,1
7459,6,F,0.25,True,1
10409,100,F,0.236,True,1
11183,113,F,0.198,True,1
17602,85,F,0.205,True,1
17398,169,F,0.297,True,1
12597,137,F,0.261,True,1
7685,112,F,0.342,True,1
18710,145,F,0.298,True,1
10086,41,F,0.263,True,1
9754,165,F,0.339,True,1
6317,15,F,0.176,True,1
5522,14,F,0.3,True,1
16335,13,F,0.271,True,1
3449,151,F,0.352,True,1
9106,90,F,0.394,True,1
9859,43,F,0.178,True,1
14760,171,F,0.289,True,1
3608,27,F,0.212,True,1
18668,86,F,0.27,True,1
8681,153,F,0.322,True,1
15931,74,F,0.299,True,1
10573,121,F,0.236,True,1
16561,180,F,0.239,True,1
1754,66,F,0.239,True,1
14753,95,F,0.265,True,1
12263,141,F,0.261,True,1
3222,27,F,0.344,True,1
353,118,F,0.201,True,1
8967,143,F,0.128,True,1
19503,94,F,0.245,True,1
9064,54,F,0.321,True,1
12509,31,F,0.364,True,1
15010,59,F,0.32,True,1
14037,83,F,0.218,True,1
17928,69,F,0.326,True,1
600,51,F,0.273,True,1
18618,172,F,0.281,True,1
8628,134,F,0.304,True,1
12198,61,F,0.211,True,1
2533,169,F,0.292,True,1
3544,31,F,0.374,True,1
11324,36,F,0.35,True,1
660,78,F,0.318,True,1
13689,135,F,0.21,True,1
4559,47,F,0.328,True,1
6570,105,F,0.365,True,1
4531,15,F,0.247,True,1
4738,100,F,0.441,True,1
6950,119,F,0.352,True,1
18211,21,F,0.267,True,1
11019,52,F,0.249,True,1
5985,5,F,0.313,True,1
7907,21,F,0.189,True,1
905,60,F,0.327,True,1
15764,67,F,0.256,True,1
11994,103,F,0.106,True,1
2814,51,F,0.29,True,1
16819,178,F,0.214,True,1
13371,59,F,0.274,True,1
1657,90,F,0.237,True,1
16511,161,F,0.255,True,1
17855,16,F,0.228,True,1
2734,180,F,0.208,True,1
12740,166,F,0.303,True,1
7488,41,F,0.223,True,1
3112,115,F,0.322,True,1
7136,101,F,0.262,True,1
2275,171,F,0.317,True,1
6127,99,F,0.241,True,1
10381,43,F,0.351,True,1
15756,89,F,0.23,True,1
18097,21,F,0.256,True,1
5360,72,F,0.24,True,1
19275,147,F,0.239,True,1
18530,9,F,0.269,True,1
11730,38,F,0.278,True,1
12430,136,F,0.344,True,1
12503,166,F,0.356,True,1
6294,1,F,0.357,True,1
13378,65,F,0.49,True,2
6266,17,F,0.361,True,1
114,96,F,0.304,True,1
19384,61,F,0.291,True,1
11873,178,F,0.254,True,1
2302,121,F,0.295,True,1
7385,169,F,0.263,True,1
19136,114,F,0.595,True,2
972,139,F,0.256,True,1
4513,50,F,0.247,True,1
5155,127,F,0.355,True,1
2028,33,F,0.285,True,1
16237,162,F,0.228,True,1
14045,131,F,0.311,True,1
1226,123,F,0.199,True,1
894,50,F,0.24,True,1
2977,89,F,0.382,True,1
18825,175,F,0.347,True,1
13745,106,F,0.305,True,1
17348,51,F,0.309,True,1
5107,111,F,0.248,True,1
17243,18,F,0.265,True,1
18773,138,F,0.244,True,1
3797,21,F,0.245,True,1
18578,147,F,0.293,True,1
2069,142,F,0.225,True,1
3807,10,F,0.264,True,1
11723,35,F,0.344,True,1
6024,100,F,0.227,True,1
18919,176,F,0.255,True,1
5964,114,F,0.217,True,1
11080,167,F,0.252,True,1
18465,117,F,0.216,True,1
9171,29,F,0.168,True,1
11638,67,F,0.285,True,1
2702,102,F,0.267,True,1
4324,130,F,0.291,True,1
9786,149,F,0.263,True,1
9697,50,F,0.234,True,1
17586,102,F,0.292,True,1
10392,66,F,0.281,True,1
18632,26,F,0.327,True,1
12109,14,F,0.309,True,1
6453,14,F,0.414,True,1
3479,83,F,0.257,True,1
17883,174,F,0.199,True,1
12005,147,F,0.25,True,1
3186,72,F,0.242,True,1
18089,44,F,0.309,True,1
10197,123,F,0.189,True,1
14935,75,F,0.244,True,1
13992,137,F,0.278,True,1
2766,157,F,0.366,True,1
1911,100,F,0.319,True,1
506,28,F,0.284,True,1
18933,176,F,0.228,True,1
12938,60,F,0.282,True,1
3296,140,F,0.25,True,1
10331,37,F,0.338,True,1
10190,36,F,0.311,True,1
18261,8,F,0.204,True,1
9614,123,F,0.353,True,1
870,145,F,0.216,True,1
8006,152,F,0.403,True,1
6867,91,F,0.335,True,1
12822,129,F,0.217,True,1
4684,57,F,0.235,True,1
1309,141,F,0.221,True,1
7499,20,F,0.307,True,1
8761,7,F,0.21,True,1
15800,29,F,0.258,True,1
12617,7,F,0.238,True,1
17567,26,F,0.234,True,1
16586,46,F,0.355,True,1
2050,50,F,0.211,True,1
9356,83,F,0.403,True,1
12943,77,F,0.2,True,1
19687,43,F,0.256,True,1
9159,64,F,0.243,True,1
1606,34,F,0.266,True,1
17764,159,F,0.334,True,1
17066,174,F,0.275,True,1
4626,74,F,0.295,True,1
6403,15,F,0.268,True,1
9022,108,F,0.327,True,1
10630,71,F,0.271,True,1
8860,13,F,0.323,True,1
2824,140,F,0.203,True,1
7659,59,F,0.262,True,1
14586,53,F,0.263,True,1
10538,123,F,0.212,True,1
7522,19,F,0.181,True,1
5634,72,F,0.314,True,1
1592,60,F,0.357,True,1
2911,57,F,0.265,True,1
7021,59,F,0.252,True,1
14760,7,F,0.367,True,1
9780,46,F,0.369,True,1
8175,171,F,0.307,True,1
11971,85,F,0.283,True,1
18711,85,F,0.334,True,1
10503,36,F,0.318,True,1
1131,58,F,0.315,True,1
9960,53,F,0.304,True,1
13838,104,F,0.282,True,1
7653,13,F,0.284,True,1
8312,74,F,0.196,True,1
11230,106,F,0.331,True,1
7984,75,F,0.186,True,1
12661,4,F,0.303,True,1
13565,29,F,0.222,True,1
12334,50,F,0.251,True,1
16119,38,F,0.294,True,1
166,111,F,0.378,True,1
12270,45,F,0.296,True,1
3433,32,F,0.342,True,1
10294,2,F,0.175,True,1
11177,4,F,0.291,True,1
7551,117,F,0.23,True,1
4605,89,F,0.261,True,1
10994,15,F,0.333,True,1
2359,86,F,0.324,True,1
11450,21,F,0.331,True,1
17477,129,F,0.229,True,1
520,6,F,0.213,True,1
18810,138,F,0.171,True,1
18089,132,F,0.272,True,1
15316,133,F,0.285,True,1
12221,174,F,0.339,True,1
8156,60,F,0.247,True,1
18892,144,F,0.155,True,1
13255,97,F,0.262,True,1
12226,114,F,0.313,True,1
19555,104,F,0.335,True,1
16724,116,F,0.297,True,1
12302,32,F,0.286,True,1
8335,87,F,0.226,True,1
19116,48,F,0.295,True,1
10328,39,F,0.282,True,1
7730,33,F,0.329,True,1
17268,171,F,0.418,True,2
18378,90,F,0.292,True,1
14498,33,F,0.268,True,1
4075,43,F,0.228,True,1
3306,93,F,0.299,True,1
4137,47,F,0.217,True,1
1609,19,F,0.309,True,1
503,138,F,0.194,True,1
18920,172,F,0.184,True,1
6874,55,F,0.242,True,1
11864,94,F,0.24,True,1
18889,21,F,0.166,True,1
11483,21,F,0.346,True,1
17730,44,F,0.254,True,1
5297,74,F,0.294,True,1
19959,153,F,0.291,True,1
12309,137,F,0.376,True,1
3468,169,F,0.24,True,1
1834,109,F,0.278,True,1
6482,109,F,0.179,True,1
3154,158,F,0.196,True,1
4277,135,F,0.28,True,1
793,95,F,0.289,True,1
16550,117,F,0.2,True,1
19897,140,F,0.255,True,1
8152,68,F,0.284,True,1
5390,11,F,0.276,True,1
4231,165,F,0.326,True,1
4107,180,F,0.311,True,1
15938,142,F,0.207,True,1
3486,5,F,0.324,True,1
8063,13,F,0.306,True,1
16872,164,F,0.32,True,1
7665,28,F,0.308,True,1
10602,51,F,0.275,True,1
13065,148,F,0.276,True,1
10959,157,F,0.363,True,1
19472,152,F,0.326,True,1
4343,57,F,0.274,True,1
15511,51,F,0.375,True,1
17747,160,F,0.287,True,1
16631,44,F,0.32,True,1
10088,96,F,0.315,True,1
19129,175,F,0.327,True,1
19352,98,F,0.29,True,1
4872,2,F,0.216,True,1
15761,116,F,0.249,True,1
5424,47,F,0.26,True,1
17612,161,F,0.302,True,1
16175,51,F,0.292,True,1
19369,43,F,0.263,True,1
3066,123,F,0.335,True,1
13005,75,F,0.209,True,1
12188,61,F,0.314,True,1
16605,75,F,0.21,True,1
1643,101,F,0.34,True,1
3143,115,F,0.267,True,1
1744,72,F,0.305,True,1
7076,175,F,0.26,True,1
10720,1,F,0.276,True,1
15570,163,F,0.354,True,1
11058,5,F,0.293,True,1
10325,97,F,0.383,True,1
17787,109,F,0.263,True,1
1678,150,F,0.301,True,1
1414,164,F,0.296,True,1
7228,117,F,0.29,True,1
7982,107,F,0.258,True,1
4227,167,F,0.215,True,1
1868,41,F,0.266,True,1
2574,46,F,0.255,True,1
723,76,F,0.242,True,1
5681,37,F,0.24,True,1
4775,24,F,0.22,True,1
14133,174,F,0.322,True,1
587,83,F,0.247,True,1
2765,149,F,0.221,True,1
12268,41,F,0.26,True,1
18748,64,F,0.308,True,1
15975,34,F,0.245,True,1
1966,138,F,0.244,True,1
14621,170,F,0.234,True,1
19518,167,F,0.259,True,1
5651,114,F,0.282,True,1
1590,74,F,0.37,True,1
6332,137,F,0.32,True,1
13250,161,F,0.195,True,1
5972,162,F,0.366,True,1
12749,144,F,0.269,True,1
6709,13,F,0.204,True,1
18612,44,F,0.245,True,1
16616,144,F,0.298,True,1
14191,160,F,0.248,True,1
6459,52,F,0.317,True,1
14592,9,F,0.251,True,1
14190,90,F,0.324,True,1
18866,88,F,0.268,True,1
16574,91,F,0.323,True,1
601,85,F,0.288,True,1
16599,91,F,0.244,True,1
1387,145,F,0.215,True,1
2306,137,F,0.297,True,1
1188,171,F,0.228,True,1
3429,46,F,0.375,True,1
7949,48,F,0.261,True,1
14141,73,F,0.216,True,1
3324,93,F,0.315,True,1
4754,75,F,0.307,True,1
19704,18,F,0.191,True,1
9692,178,F,0.365,True,1
16000,73,F,0.232,True,1
3906,58,F,0.229,True,1
2960,40,F,0.269,True,1
14671,1,F,0.264,True,1
1936,81,F,0.353,True,1
3604,89,F,0.31,True,1
13786,92,F,0.474,True,1
17858,149,F,0.334,True,1
3478,158,F,0.244,True,1
2094,28,F,0.269,True,1
5915,44,F,0.24,True,1
2584,68,F,0.254,True,1
7108,125,F,0.302,True,1
3463,107,F,0.435,True,1
3881,50,F,0.244,True,1
17857,6,F,0.38,True,1
1662,135,F,0.303,True,1
15614,10,F,0.302,True,1
4058,37,F,0.228,True,1
1489,170,F,0.387,True,1
11092,70,F,0.272,True,1
15236,21,F,0.205,True,1
13090,1,F,0.288,True,1
8397,118,F,0.281,True,1
6057,140,F,0.305,True,1
18633,146,F,0.319,True,1
16719,134,F,0.303,True,1
16824,103,F,0.203,True,1
3480,84,F,0.194,True,1
1318,96,F,0.25,True,1
6329,104,F,0.202,True,1
14503,109,F,0.22,True,1
7167,151,F,0.362,True,1
14994,178,F,0.257,True,1
13576,1,F,0.277,True,1
6133,31,F,0.295,True,1
2598,97,F,0.241,True,1
8733,89,F,0.253,True,1
13885,124,F,0.358,True,1
3502,29,F,0.298,True,1
9229,24,F,0.461,True,2
8001,102,F,0.293,True,1
5676,30,F,0.337,True,1
17730,136,F,0.342,True,1
19083,78,F,0.205,True,1
19859,146,F,0.316,True,1
1959,142,F,0.191,True,1
15799,152,F,0.329,True,1
9479,67,F,0.435,True,1
6554,28,F,0.256,True,1
3850,100,F,0.299,True,1
11245,5,F,0.238,True,1
5975,91,F,0.312,True,1
16222,83,F,0.212,True,1
6012,74,F,0.272,True,1
17996,176,F,0.294,True,1
10587,65,F,0.32,True,1
4307,149,F,0.3,True,1
14610,28,F,0.332,True,1
13103,73,F,0.182,True,1
19155,36,F,0.279,True,1
8650,64,F,0.31,True,1
10111,82,F,0.431,True,1
12535,58,F,0.235,True,1
17893,23,F,0.335,True,1
3098,27,F,0.362,True,1
5162,125,F,0.228,True,1
11363,125,F,0.263,True,1
8447,71,F,0.25,True,1
264,82,F,0.35,True,1
10261,71,F,0.364,True,1
14405,113,F,0.335,True,1
5543,79,F,0.21,True,1
2728,51,F,0.373,True,1
4251,106,F,0.298,True,1
7337,51,F,0.418,True,1
1214,147,F,0.282,True,1
14218,15,F,0.13,True,1
3380,94,F,0.236,True,1
11094,103,F,0.413,True,1
19316,62,F,0.249,True,1
17267,141,F,0.187,True,1
18267,10,F,0.198,True,1
4807,115,F,0.305,True,1
2722,136,F,0.354,True,1
3551,51,F,0.405,True,1
1890,8,F,0.238,True,1
19221,140,F,0.241,True,1
15282,139,F,0.358,True,1
12843,53,F,0.291,True,1
19813,17,F,0.262,True,1
13821,100,F,0.425,True,1
18479,11,F,0.288,True,1
15307,6,F,0.295,True,1
13464,32,F,0.145,True,1
12011,114,F,0.426,True,1
16476,171,F,0.346,True,1
18540,29,F,0.209,True,1
2301,39,F,0.307,True,1
8460,159,F,0.278,True,1
10449,103,F,0.257,True,1
17606,145,F,0.354,True,1
18008,7,F,0.302,True,1
19681,139,F,0.217,True,1
4550,150,F,0.246,True,1
16818,72,F,0.283,True,1
2680,48,F,0.253,True,1
3466,39,F,0.321,True,1
14195,40,F,0.223,True,1
15411,8,F,0.373,True,1
10314,121,F,0.256,True,1
9251,5,F,0.182,True,1
12869,164,F,0.268,True,1
310,128,F,0.205,True,1
17349,180,F,0.288,True,1
18644,115,F,0.289,True,1
18844,48,F,0.215,True,1
4933,138,F,0.251,True,1
15183,165,F,0.364,True,1
5149,170,F,0.332,True,1
12106,98,F,0.282,True,1
4360,134,F,0.277,True,1
3946,49,F,0.31,True,1
9714,111,F,0.302,True,1
14507,68,F,0.258,True,1
6966,132,F,0.249,True,1
8209,13,F,0.454,True,2
12647,176,F,0.387,True,1
12406,168,F,0.258,True,1
15080,102,F,0.373,True,1
16844,84,F,0.281,True,1
5830,72,F,0.249,True,1
13056,70,F,0.315,True,1
1073,60,F,0.395,True,1
14679,137,F,0.302,True,1
16439,57,F,0.297,True,1
5972,21,F,0.39,True,1
11588,97,F,0.193,True,1
4035,33,F,0.28,True,1
16371,24,F,0.265,True,1
6363,164,F,0.279,True,1
11765,52,F,0.211,True,1
17675,32,F,0.27,True,1
18789,28,F,0.42,True,1
9510,38,F,0.243,True,1
4183,100,F,0.209,True,1
15127,174,F,0.268,True,1
849,165,F,0.209,True,1
11750,66,F,0.23,True,1
3082,30,F,0.255,True,1
12214,179,F,0.299,True,1
3307,69,F,0.258,True,1
19420,15,F,0.245,True,1
18440,13,F,0.399,True,1
2445,121,F,0.277,True,1
16133,102,F,0.299,True,1
10549,14,F,0.45,True,1
9072,26,F,0.235,True,1
11837,63,F,0.357,True,1
653,15,F,0.202,True,1
880,107,F,0.287,True,1
9952,128,F,0.204,True,1
15149,140,F,0.22,True,1
11324,14,F,0.234,True,1
7568,16,F,0.139,True,1
12003,53,F,0.315,True,1
14329,54,F,0.315,True,1
1430,102,F,0.264,True,1
13527,65,F,0.261,True,1
9442,3,F,0.115,True,1
14637,179,F,0.376,True,1
9083,176,F,0.316,True,1
8735,108,F,0.362,True,1
19817,19,F,0.214,True,1
10694,132,F,0.256,True,1
13112,116,F,0.298,True,1
18385,39,F,0.294,True,1
7334,146,F,0.303,True,1
2530,46,F,0.376,True,1
6660,61,F,0.216,True,1
13765,166,F,0.143,True,1
5107,65,F,0.341,True,1
1563,63,F,0.333,True,1
2074,144,F,0.327,True,1
5315,127,F,0.271,True,1
7752,171,F,0.258,True,1
19098,100,F,0.206,True,1
19727,72,F,0.29,True,1
11075,47,F,0.189,True,1
19401,23,F,0.386,True,2
1947,86,F,0.225,True,1
4548,100,F,0.341,True,1
15088,164,F,0.256,True,1
2459,97,F,0.272,True,1
2101,75,F,0.314,True,1
15035,47,F,0.162,True,1
18784,2,F,0.165,True,1
19461,180,F,0.225,True,1
6304,109,F,0.292,True,1
6899,52,F,0.295,True,1
19211,86,F,0.327,True,1
2132,103,F,0.229,True,1
18874,29,F,0.311,True,1
18294,69,F,0.162,True,1
5080,145,F,0.304,True,1
8371,114,F,0.385,True,1
19173,111,F,0.212,True,1
6940,92,F,0.294,True,1
14435,94,F,0.3,True,1
11377,108,F,0.175,True,1
12872,53,F,0.214,True,1
13649,20,F,0.387,True,2
13603,74,F,0.248,True,1
1078,22,F,0.322,True,1
10002,41,F,0.297,True,1
1104,3,F,0.191,True,1
5029,40,F,0.297,True,1
15893,37,F,0.298,True,1
17625,97,F,0.224,True,1
17281,28,F,0.22,True,1
9619,144,F,0.254,True,1
4647,40,F,0.283,True,1
17921,50,F,0.321,True,1
15384,131,F,0.388,True,1
3099,103,F,0.338,True,1
19263,141,F,0.285,True,1
10936,158,F,0.252,True,1
6506,96,F,0.321,True,1
9351,43,F,0.303,True,1
15234,61,F,0.248,True,1
15819,83,F,0.272,True,1
6876,79,F,0.359,True,1
17892,141,F,0.188,True,1
19681,42,F,0.328,True,1
7367,1,F,0.311,True,1
17838,85,F,0.318,True,1
1902,166,F,0.311,True,1
15797,108,F,0.352,True,1
9031,179,F,0.273,True,1
15134,154,F,0.372,True,1
3284,25,F,0.282,True,1
11538,116,F,0.246,True,1
17850,138,F,0.225,True,1
8623,117,F,0.318,True,1
1613,44,F,0.262,True,1
17829,109,F,0.193,True,1
4300,10,F,0.212,True,1
6180,101,F,0.222,True,1
5791,124,F,0.347,True,1
19458,74,F,0.342,True,1
19022,157,F,0.297,True,1
8815,95,F,0.256,True,1
2286,7,F,0.276,True,1
7280,109,F,0.173,True,1
7525,75,F,0.255,True,1
16121,113,F,0.284,True,1
2402,101,F,0.219,True,1
3230,23,F,0.35,True,1
19500,85,F,0.317,True,1
11776,141,F,0.327,True,1
14824,130,F,0.298,True,1
13535,131,F,0.32,True,1
7192,42,F,0.232,True,1
260,146,F,0.228,True,1
9503,89,F,0.2,True,1
14827,102,F,0.213,True,1
7587,80,F,0.286,True,1
11107,16,F,0.201,True,1
1719,4,F,0.282,True,1
16438,122,F,0.302,True,1
15397,112,F,0.315,True,1
16453,110,F,0.24,True,1
19633,33,F,0.259,True,1
9551,44,F,0.223,True,1
8589,167,F,0.301,True,1
5833,93,F,0.208,True,1
6189,92,F,0.331,True,1
6554,165,F,0.393,True,1
666,125,F,0.257,True,1
6203,165,F,0.237,True,1
888,44,F,0.188,True,1
954,53,F,0.346,True,1
7345,171,F,0.327,True,1
475,35,F,0.338,True,1
9254,77,F,0.25,True,1
1136,170,F,0.323,True,1
2441,59,F,0.172,True,1
